SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,Age,YEARS_EMPLOYED,AMT_CREDIT,CODE_GENDER,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,NAME_INCOME_TYPE,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT
125163,0,270000.0,36.0,10.0,634482.0,M,2.0,Cash loans,Primaire,Transport,Working,2.349933333333333,0.0762833333333333
248233,1,315000.0,29.0,2.0,1080000.0,M,3.0,Cash loans,Primaire,Business,Working,3.4285714285714284,0.1110142857142857
104777,0,157500.0,42.0,5.0,829224.0,F,2.0,Cash loans,Primaire,Business,Working,5.264914285714286,0.1942571428571428
169975,0,225000.0,45.0,23.0,1006920.0,M,2.0,Cash loans,Secondaire,Business,Working,4.4752,0.19018
273528,0,252000.0,28.0,2.0,1113840.0,F,2.0,Cash loans,Primaire,Serivce,Working,4.42,0.20025
148663,0,81000.0,51.0,3.0,225000.0,M,2.0,Cash loans,Primaire,Housing,Working,2.7777777777777777,0.1434444444444444
223537,0,112500.0,37.0,6.0,916470.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,8.1464,0.23936
148239,1,112500.0,46.0,11.0,467257.5,M,3.0,Cash loans,Primaire,Transport,Working,4.1534,0.19476
231196,0,405000.0,42.0,16.0,1046142.0,F,2.0,Cash loans,Tertiaire,Security,Commercial associate,2.583066666666667,0.0758444444444444
241517,0,157500.0,31.0,5.0,67500.0,M,2.0,Cash loans,Primaire,Business,Working,0.4285714285714285,0.0484571428571428
260914,0,157500.0,39.0,9.0,202500.0,F,1.0,Cash loans,Primaire,Self-employed,Commercial associate,1.2857142857142858,0.0878
226920,0,135000.0,25.0,3.0,592560.0,M,2.0,Cash loans,Secondaire,Industry,Commercial associate,4.389333333333333,0.2662
160540,0,247500.0,38.0,7.0,225000.0,F,2.0,Cash loans,Primaire,Security,State servant,0.9090909090909092,0.0885636363636363
150277,1,135000.0,33.0,8.0,427500.0,F,3.0,Revolving loans,Primaire,Self-employed,Working,3.1666666666666665,0.1583333333333333
284282,0,360000.0,48.0,1.0,1256400.0,M,2.0,Cash loans,Secondaire,Business,Commercial associate,3.49,0.1024
200022,0,112500.0,40.0,6.0,711612.0,M,2.0,Cash loans,Primaire,Business,Working,6.32544,0.16684
232457,0,189000.0,31.0,4.0,225000.0,F,2.0,Cash loans,Primaire,Other,Working,1.1904761904761905,0.0873095238095238
253135,1,225000.0,37.0,3.0,948055.5,M,3.0,Cash loans,Secondaire,Business,Working,4.21358,0.22916
270857,0,247500.0,28.0,4.0,177768.0,M,2.0,Cash loans,Primaire,Business,Working,0.7182545454545455,0.0464181818181818
102319,0,135000.0,37.0,3.0,314055.0,M,2.0,Cash loans,Primaire,Housing,Working,2.3263333333333334,0.1271666666666666
175715,0,315000.0,37.0,5.0,450000.0,M,2.0,Cash loans,Primaire,Self-employed,Working,1.4285714285714286,0.0820142857142857
268661,0,135000.0,39.0,0.0,1436850.0,M,2.0,Cash loans,Primaire,Business,Working,10.643333333333333,0.3112
175545,1,135000.0,46.0,13.0,1467000.0,F,3.0,Cash loans,Tertiaire,Business,Working,10.866666666666667,0.2866333333333333
187486,1,90000.0,32.0,5.0,592560.0,F,3.0,Cash loans,Primaire,Business,Working,6.584,0.3993
170245,1,202500.0,54.0,33.0,781920.0,M,3.0,Cash loans,Primaire,Industry,Working,3.8613333333333335,0.1642444444444444
269801,0,135000.0,21.0,0.0,284400.0,M,1.0,Cash loans,Secondaire,Trade,Working,2.1066666666666665,0.1664333333333333
260466,2,189000.0,28.0,2.0,521280.0,F,4.0,Cash loans,Primaire,Other,Commercial associate,2.758095238095238,0.1673571428571428
177109,0,94500.0,39.0,4.0,269550.0,M,2.0,Cash loans,Primaire,Education,Working,2.8523809523809525,0.1943333333333333
232497,0,225000.0,47.0,2.0,619749.0,F,2.0,Cash loans,Primaire,Self-employed,Working,2.75444,0.21316
140094,1,157500.0,25.0,2.0,180000.0,M,3.0,Revolving loans,Tertiaire,Business,Working,1.1428571428571428,0.0571428571428571
198349,2,180000.0,32.0,8.0,450000.0,M,4.0,Cash loans,Tertiaire,Business,Working,2.5,0.127725
167396,2,135000.0,50.0,4.0,345024.0,M,4.0,Cash loans,Secondaire,Self-employed,Commercial associate,2.5557333333333334,0.1920333333333333
206011,0,144000.0,44.0,8.0,808650.0,F,2.0,Cash loans,Primaire,Education,State servant,5.615625,0.1820625
268778,1,112500.0,28.0,1.0,269550.0,F,3.0,Cash loans,Primaire,Business,Working,2.396,0.13112
216014,0,135000.0,30.0,2.0,533304.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,3.9504,0.2396666666666666
221647,0,225000.0,51.0,6.0,91008.0,M,2.0,Cash loans,Tertiaire,Business,Working,0.40448,0.0276
181844,0,202500.0,57.0,2.0,450000.0,M,2.0,Cash loans,Tertiaire,Business,Working,2.2222222222222223,0.1762222222222222
187238,0,337500.0,37.0,1.0,797557.5,M,2.0,Cash loans,Primaire,Business,Working,2.3631333333333333,0.1323333333333333
217931,0,279000.0,53.0,29.0,679500.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,2.435483870967742,0.1031774193548387
182347,0,168750.0,56.0,22.0,1227901.5,F,1.0,Cash loans,Primaire,Education,Working,7.276453333333333,0.27336
287277,0,112500.0,39.0,0.0,269550.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,2.396,0.20612
290399,2,225000.0,48.0,2.0,586377.0,M,4.0,Cash loans,Tertiaire,Business,Working,2.60612,0.17802
152789,2,180000.0,43.0,6.0,450000.0,M,4.0,Revolving loans,Primaire,Serivce,Commercial associate,2.5,0.125
122665,0,180000.0,59.0,41.0,1223010.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,6.7945,0.2886
214545,0,126000.0,51.0,3.0,675000.0,F,1.0,Cash loans,Tertiaire,Other,Commercial associate,5.357142857142857,0.1640357142857142
231395,1,85500.0,58.0,11.0,254700.0,F,3.0,Cash loans,Tertiaire,Serivce,State servant,2.978947368421053,0.1725263157894737
245817,1,247500.0,34.0,12.0,1061599.5,F,3.0,Cash loans,Primaire,Business,Commercial associate,4.2892909090909095,0.1388909090909091
105569,0,90000.0,38.0,13.0,900000.0,M,2.0,Cash loans,Tertiaire,Security,Working,10.0,0.35575
220703,1,90000.0,28.0,2.0,450000.0,F,3.0,Cash loans,Tertiaire,Business,Working,5.0,0.2553
260204,1,90000.0,34.0,5.0,700830.0,F,3.0,Cash loans,Primaire,Self-employed,Working,7.787,0.2512
213877,0,225000.0,27.0,1.0,270000.0,M,2.0,Revolving loans,Primaire,Serivce,Commercial associate,1.2,0.06
159965,0,180000.0,27.0,4.0,360000.0,M,1.0,Cash loans,Tertiaire,Business,Commercial associate,2.0,0.097275
236148,1,180000.0,47.0,14.0,792000.0,M,3.0,Cash loans,Secondaire,Other,Working,4.4,0.15875
164677,2,175500.0,35.0,16.0,1354500.0,F,4.0,Cash loans,Tertiaire,Business,Working,7.717948717948718,0.2122307692307692
218179,0,315000.0,39.0,7.0,472500.0,F,1.0,Cash loans,Tertiaire,Self-employed,Working,1.5,0.1537
208546,0,135000.0,39.0,3.0,189621.0,M,2.0,Cash loans,Secondaire,Business,Working,1.4046,0.0907333333333333
180100,0,180000.0,54.0,11.0,312768.0,F,2.0,Cash loans,Tertiaire,Other,State servant,1.7376,0.0736
119159,1,225000.0,30.0,3.0,900000.0,F,3.0,Cash loans,Tertiaire,Education,State servant,4.0,0.20424
101324,4,121500.0,42.0,9.0,1125000.0,F,6.0,Cash loans,Primaire,Education,Working,9.25925925925926,0.2707407407407407
201786,0,81000.0,54.0,9.0,1515415.5,F,2.0,Cash loans,Primaire,Medicine,Working,18.70883333333333,0.4951111111111111
109195,0,315000.0,63.0,15.0,810000.0,M,2.0,Revolving loans,Tertiaire,Business,Commercial associate,2.571428571428572,0.1285714285714285
197911,1,135000.0,33.0,9.0,360000.0,F,3.0,Revolving loans,Tertiaire,Self-employed,Commercial associate,2.6666666666666665,0.1333333333333333
106328,0,112500.0,37.0,10.0,276277.5,F,1.0,Cash loans,Tertiaire,Medicine,Working,2.4558,0.18476
167551,0,180000.0,28.0,2.0,508495.5,F,2.0,Cash loans,Primaire,Self-employed,Working,2.824975,0.1204
193139,0,180000.0,36.0,4.0,135000.0,M,2.0,Cash loans,Secondaire,Transport,Working,0.75,0.04305
273135,1,135000.0,34.0,0.0,942300.0,M,3.0,Cash loans,Primaire,Serivce,Working,6.98,0.1929
284509,1,225000.0,49.0,4.0,540000.0,M,3.0,Revolving loans,Primaire,Serivce,Working,2.4,0.12
192958,1,112500.0,34.0,15.0,584766.0,F,3.0,Cash loans,Primaire,Self-employed,Working,5.19792,0.26656
159969,2,180000.0,38.0,19.0,971280.0,M,4.0,Cash loans,Primaire,Other,Commercial associate,5.396,0.316225
206330,0,135000.0,37.0,4.0,270000.0,F,2.0,Cash loans,Primaire,Business,Working,2.0,0.1978
139745,0,240750.0,48.0,21.0,1006920.0,F,2.0,Cash loans,Primaire,Business,State servant,4.1824299065420565,0.1777383177570093
285798,2,135000.0,38.0,4.0,247500.0,F,4.0,Revolving loans,Tertiaire,Business,Commercial associate,1.8333333333333333,0.0916666666666666
288231,0,225000.0,53.0,3.0,967540.5,F,2.0,Cash loans,Tertiaire,Education,Commercial associate,4.30018,0.15446
217074,0,180000.0,56.0,12.0,376920.0,F,1.0,Cash loans,Primaire,Other,State servant,2.094,0.107625
225073,0,144000.0,35.0,1.0,294322.5,M,2.0,Cash loans,Primaire,Industry,Commercial associate,2.04390625,0.162375
173376,0,252000.0,52.0,2.0,733315.5,F,2.0,Cash loans,Primaire,Other,Commercial associate,2.909982142857143,0.1555535714285714
286190,0,360000.0,50.0,1.0,1350000.0,F,2.0,Cash loans,Tertiaire,Industry,Working,3.75,0.1100125
129469,1,112500.0,28.0,2.0,1113840.0,F,3.0,Cash loans,Tertiaire,Self-employed,Commercial associate,9.9008,0.50668
197830,2,135000.0,40.0,10.0,170640.0,F,4.0,Cash loans,Primaire,Self-employed,Working,1.264,0.0832333333333333
228387,0,306000.0,58.0,20.0,668484.0,F,1.0,Cash loans,Tertiaire,Business,Commercial associate,2.1845882352941177,0.0708970588235294
207685,0,112500.0,50.0,6.0,432661.5,F,1.0,Cash loans,Primaire,Self-employed,Working,3.84588,0.20252
239293,0,202500.0,38.0,1.0,503676.0,F,2.0,Cash loans,Primaire,Business,Working,2.487288888888889,0.1355777777777777
291959,1,157500.0,47.0,2.0,750645.0,F,3.0,Cash loans,Primaire,Business,Commercial associate,4.766,0.2593714285714286
156519,1,180000.0,29.0,5.0,918918.0,F,3.0,Cash loans,Secondaire,Self-employed,Commercial associate,5.1051,0.261375
155163,3,225000.0,39.0,2.0,521280.0,F,5.0,Cash loans,Primaire,Serivce,Working,2.3168,0.1573
129718,0,103500.0,53.0,6.0,225000.0,F,1.0,Revolving loans,Primaire,Business,Working,2.1739130434782608,0.108695652173913
182621,1,90000.0,36.0,2.0,343800.0,M,3.0,Cash loans,Primaire,Business,Working,3.82,0.18725
286336,2,112500.0,31.0,12.0,247500.0,M,4.0,Cash loans,Primaire,Business,Working,2.2,0.10816
214837,1,180000.0,36.0,4.0,896602.5,F,3.0,Cash loans,Primaire,Business,Working,4.981125,0.194575
127205,0,90000.0,42.0,6.0,152820.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,1.698,0.20295
234325,0,360000.0,43.0,1.0,1096020.0,M,2.0,Cash loans,Primaire,Security,Working,3.0445,0.1558125
170931,0,675000.0,47.0,5.0,1762110.0,F,2.0,Cash loans,Secondaire,Business,Commercial associate,2.610533333333333,0.1037266666666666
197459,0,202500.0,53.0,5.0,562491.0,F,2.0,Cash loans,Primaire,Business,Working,2.7777333333333334,0.1183333333333333
125955,1,202500.0,47.0,2.0,1800000.0,F,3.0,Cash loans,Primaire,Business,Working,8.88888888888889,0.2450888888888888
115242,0,117000.0,37.0,16.0,754740.0,M,2.0,Cash loans,Primaire,Business,Working,6.450769230769231,0.2091923076923077
252473,0,180000.0,27.0,2.0,787500.0,F,2.0,Cash loans,Tertiaire,Business,Working,4.375,0.174225
150623,0,112500.0,42.0,1.0,405000.0,F,1.0,Revolving loans,Tertiaire,Industry,Working,3.6,0.18
214126,0,202500.0,31.0,1.0,1314117.0,F,2.0,Cash loans,Tertiaire,Business,Working,6.489466666666667,0.1903777777777777
250483,0,157500.0,37.0,3.0,444420.0,F,2.0,Cash loans,Primaire,Business,Working,2.8217142857142856,0.1917142857142857
209573,1,157500.0,43.0,6.0,463941.0,F,3.0,Cash loans,Primaire,Education,State servant,2.9456571428571428,0.1512285714285714
262437,0,45000.0,44.0,21.0,269550.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,5.99,0.3087
125076,0,247500.0,51.0,7.0,1575000.0,M,2.0,Cash loans,Secondaire,Business,Working,6.363636363636363,0.175
246542,1,315000.0,38.0,2.0,900000.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,2.857142857142857,0.1526428571428571
173071,0,112500.0,51.0,10.0,328405.5,F,2.0,Cash loans,Primaire,Self-employed,Working,2.91916,0.17756
225473,1,247500.0,44.0,20.0,540000.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,2.1818181818181817,0.1054909090909091
156602,0,67500.0,49.0,8.0,1288350.0,F,2.0,Cash loans,Primaire,Business,Working,19.086666666666662,0.56
224412,0,157500.0,42.0,10.0,284256.0,M,1.0,Cash loans,Primaire,Medicine,Working,1.8048,0.1766285714285714
144733,0,112500.0,46.0,3.0,234000.0,M,2.0,Cash loans,Secondaire,Industry,Working,2.08,0.22516
102976,2,90000.0,33.0,0.0,1051245.0,F,4.0,Cash loans,Tertiaire,Business,Commercial associate,11.6805,0.34295
216792,0,378000.0,53.0,17.0,664299.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,1.757404761904762,0.1126547619047619
105278,0,112500.0,45.0,2.0,1042560.0,F,2.0,Cash loans,Primaire,Business,Working,9.2672,0.334
114187,0,180000.0,47.0,9.0,619965.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,3.44425,0.0947
166443,1,90000.0,48.0,15.0,104256.0,F,3.0,Cash loans,Tertiaire,Other,Working,1.1584,0.13245
162257,0,270000.0,55.0,15.0,835380.0,F,1.0,Cash loans,Tertiaire,Other,State servant,3.094,0.0873
281531,0,112500.0,54.0,11.0,270000.0,M,2.0,Revolving loans,Primaire,Industry,Working,2.4,0.12
104673,1,157500.0,38.0,4.0,331834.5,M,3.0,Cash loans,Primaire,Serivce,Working,2.1068857142857143,0.1288571428571428
253232,0,103500.0,43.0,1.0,544491.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,5.260782608695652,0.1709565217391304
195881,0,90000.0,54.0,30.0,270000.0,F,2.0,Revolving loans,Tertiaire,Transport,Working,3.0,0.15
117517,0,225000.0,23.0,0.0,675000.0,M,1.0,Cash loans,Primaire,Serivce,Working,3.0,0.1449
224159,0,112500.0,56.0,1.0,539590.5,F,2.0,Cash loans,Primaire,Business,Commercial associate,4.79636,0.1506
127605,0,225000.0,58.0,4.0,1574532.0,F,2.0,Cash loans,Tertiaire,Education,Working,6.99792,0.26712
172850,1,337500.0,32.0,4.0,1060681.5,M,3.0,Cash loans,Tertiaire,Other,State servant,3.14276,0.1226933333333333
286495,2,112500.0,38.0,1.0,270000.0,F,4.0,Revolving loans,Tertiaire,Serivce,State servant,2.4,0.12
247022,0,112500.0,53.0,8.0,463500.0,F,1.0,Cash loans,Primaire,Self-employed,Commercial associate,4.12,0.19936
173308,0,315000.0,42.0,12.0,450000.0,M,2.0,Cash loans,Primaire,Business,Working,1.4285714285714286,0.0863285714285714
229925,0,157500.0,29.0,1.0,1046142.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,6.642171428571428,0.2150857142857143
246941,0,90000.0,31.0,2.0,130320.0,F,2.0,Cash loans,Primaire,Self-employed,Working,1.448,0.1535
150423,0,202500.0,59.0,7.0,540000.0,M,2.0,Revolving loans,Secondaire,Business,Working,2.6666666666666665,0.1333333333333333
168909,1,157500.0,26.0,1.0,524866.5,M,2.0,Cash loans,Primaire,Business,Working,3.3324857142857143,0.1629142857142857
115768,0,121500.0,49.0,26.0,990000.0,F,2.0,Cash loans,Primaire,Education,Working,8.148148148148149,0.2392962962962962
144285,1,157500.0,28.0,0.0,521280.0,F,3.0,Cash loans,Primaire,Education,Commercial associate,3.3097142857142856,0.2362
201551,1,202500.0,50.0,1.0,314100.0,F,3.0,Cash loans,Tertiaire,Serivce,Working,1.551111111111111,0.0847777777777777
204310,1,292500.0,31.0,5.0,174132.0,M,3.0,Cash loans,Primaire,Security,State servant,0.595323076923077,0.0641076923076923
229901,1,427500.0,44.0,4.0,450000.0,M,3.0,Revolving loans,Primaire,Industry,Working,1.0526315789473684,0.0526315789473684
253701,0,126000.0,48.0,14.0,1575000.0,M,2.0,Cash loans,Primaire,Business,Working,12.5,0.3447857142857143
131220,1,90000.0,37.0,5.0,521280.0,F,3.0,Cash loans,Primaire,Business,Working,5.792,0.22965
161395,1,135000.0,28.0,2.0,295168.5,F,3.0,Cash loans,Primaire,Business,Commercial associate,2.186433333333333,0.1061333333333333
211853,0,139500.0,57.0,6.0,393354.0,M,2.0,Cash loans,Secondaire,Business,Working,2.819741935483871,0.2898709677419355
206751,1,67500.0,23.0,3.0,180000.0,F,3.0,Revolving loans,Primaire,Industry,Working,2.6666666666666665,0.1333333333333333
136563,0,135000.0,36.0,1.0,536917.5,F,2.0,Cash loans,Primaire,Education,Commercial associate,3.9771666666666654,0.1438
233267,0,225000.0,55.0,15.0,412942.5,F,2.0,Cash loans,Tertiaire,Trade,Working,1.8353,0.19824
254331,0,90000.0,60.0,2.0,631332.0,F,2.0,Cash loans,Primaire,Medicine,State servant,7.0148,0.41915
250877,1,135000.0,43.0,16.0,728460.0,F,3.0,Cash loans,Primaire,Education,Working,5.396,0.3310666666666667
288504,0,166500.0,29.0,7.0,814041.0,M,2.0,Cash loans,Secondaire,Serivce,Working,4.889135135135136,0.1429459459459459
216123,0,135000.0,35.0,3.0,265851.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,1.9692666666666667,0.1565333333333333
250081,0,157500.0,27.0,1.0,270000.0,F,2.0,Revolving loans,Tertiaire,Serivce,Commercial associate,1.7142857142857142,0.0857142857142857
277958,0,135000.0,40.0,11.0,292500.0,F,2.0,Revolving loans,Tertiaire,Medicine,Working,2.1666666666666665,0.1083333333333333
271128,0,135000.0,42.0,10.0,450000.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,3.333333333333333,0.2024
243738,0,166500.0,49.0,5.0,526491.0,M,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,3.162108108108108,0.1622162162162162
208426,0,157500.0,59.0,2.0,1166724.0,F,1.0,Cash loans,Primaire,Business,Working,7.407771428571428,0.2174285714285714
241959,1,90000.0,24.0,4.0,373500.0,F,3.0,Cash loans,Primaire,Business,Working,4.15,0.1109
260072,0,157500.0,41.0,3.0,545040.0,M,1.0,Cash loans,Primaire,Self-employed,Working,3.4605714285714284,0.1691428571428571
223712,1,135000.0,26.0,0.0,675000.0,F,3.0,Cash loans,Primaire,Trade,Commercial associate,5.0,0.2415
255505,0,112500.0,41.0,7.0,837000.0,F,2.0,Cash loans,Primaire,Business,Working,7.44,0.24116
113118,1,157500.0,33.0,0.0,314100.0,F,3.0,Cash loans,Primaire,Business,Working,1.9942857142857144,0.1026285714285714
118671,1,135000.0,26.0,3.0,536917.5,M,3.0,Cash loans,Secondaire,Trade,Working,3.9771666666666654,0.2040333333333333
237716,2,126000.0,33.0,2.0,270000.0,F,4.0,Cash loans,Primaire,Serivce,Working,2.142857142857143,0.1379642857142857
230622,0,157500.0,47.0,5.0,225000.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,1.4285714285714286,0.1412857142857143
201149,1,112500.0,37.0,11.0,130824.0,F,3.0,Cash loans,Primaire,Business,Working,1.16288,0.07428
113901,1,202500.0,41.0,19.0,670500.0,M,3.0,Cash loans,Primaire,Transport,Commercial associate,3.311111111111111,0.0974444444444444
179139,0,162000.0,49.0,5.0,742500.0,F,2.0,Cash loans,Primaire,Other,Commercial associate,4.583333333333333,0.134
275670,2,103500.0,34.0,3.0,646920.0,F,3.0,Cash loans,Primaire,Serivce,State servant,6.250434782608696,0.2434347826086956
230213,2,67500.0,34.0,12.0,900000.0,F,4.0,Cash loans,Primaire,Serivce,Working,13.333333333333334,0.3898666666666666
162364,0,270000.0,36.0,2.0,1546020.0,M,2.0,Cash loans,Secondaire,Serivce,Working,5.726,0.1679
203522,0,90000.0,52.0,5.0,488196.0,F,1.0,Cash loans,Primaire,Industry,Commercial associate,5.4244,0.1445
287413,1,103500.0,22.0,2.0,270000.0,F,3.0,Revolving loans,Primaire,Self-employed,Working,2.608695652173913,0.1304347826086956
205730,2,85500.0,32.0,4.0,942300.0,F,4.0,Cash loans,Primaire,Education,State servant,11.021052631578948,0.3237368421052631
107045,0,157500.0,50.0,2.0,1046142.0,F,2.0,Cash loans,Secondaire,Serivce,Working,6.642171428571428,0.2150857142857143
119369,0,135000.0,41.0,1.0,474048.0,F,2.0,Cash loans,Secondaire,Serivce,Working,3.5114666666666667,0.1914333333333333
223505,0,112500.0,40.0,9.0,894766.5,M,1.0,Cash loans,Primaire,Business,Working,7.95348,0.264
248940,0,270000.0,39.0,7.0,1506816.0,M,1.0,Cash loans,Tertiaire,Business,Working,5.5808,0.1849166666666666
255255,1,243000.0,35.0,1.0,1211049.0,F,3.0,Cash loans,Tertiaire,Serivce,Commercial associate,4.983740740740741,0.1462592592592592
194006,1,76500.0,37.0,1.0,593010.0,F,2.0,Cash loans,Primaire,Business,Working,7.751764705882353,0.2517647058823529
205303,0,157500.0,48.0,2.0,562932.0,F,2.0,Cash loans,Tertiaire,Serivce,Working,3.5741714285714288,0.1947142857142857
259706,0,135000.0,46.0,12.0,675000.0,F,2.0,Cash loans,Tertiaire,Self-employed,Commercial associate,5.0,0.2317
228928,2,180000.0,39.0,8.0,1585224.0,M,4.0,Cash loans,Primaire,Trade,Working,8.8068,0.23615
222775,0,157500.0,38.0,4.0,679500.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,4.314285714285714,0.1710857142857142
241079,0,198000.0,38.0,8.0,765261.0,F,2.0,Cash loans,Primaire,Business,Working,3.8649545454545455,0.1644090909090909
111115,1,112500.0,34.0,6.0,452385.0,F,3.0,Cash loans,Primaire,Trade,Working,4.0212,0.19672
255997,2,90000.0,32.0,1.0,103140.0,M,4.0,Cash loans,Tertiaire,Security,Working,1.146,0.05715
231676,1,135000.0,29.0,2.0,905688.0,F,3.0,Cash loans,Primaire,Industry,Working,6.7088,0.2386333333333333
148375,1,193500.0,43.0,6.0,450000.0,M,3.0,Cash loans,Primaire,Security,Working,2.3255813953488373,0.0613488372093023
231456,0,297000.0,28.0,1.0,581184.0,M,2.0,Cash loans,Tertiaire,Serivce,Working,1.9568484848484848,0.0941363636363636
